id,l_id,Building,Address,Apt,AptSize,Bathrooms,MaxOccupants,Sqft,NumberConnect,5/27/11,6/27/11,8/2/11,8/30/11,9/29/11,10/27/11,11/28/11,1/26/12,3/6/12,4/3/12,4/16/12,5/1/12,5/8/12,5/22/12,6/5/12,6/19/12,7/3/12,7/17/12,7/31/12,8/14/12,8/28/12,9/11/12,9/25/12,10/11/12,10/25/12,11/15/12,12/6/12,2/21/13,3/14/13,4/4/13,4/18/13,5/2/13,5/16/13,5/30/13,6/13/13,7/1/13,7/15/13,7/29/13,8/12/13,8/26/13,9/16/13,9/27/13,10/11/13,10/25/13,11/8/13,11/22/13,12/6/13
3240203,,Sawtelle,3240,203,2,1,4,790,2,48683,"48,889","49,131",49361,49541,49767,50059,50651,51046,51301,51436,51538,51593,51696,51756,51839,51911,51949,51991,52036,52084,52130,52196,52275,52347,52459,52565,52921,53021,53122,53189,53233,53268,53303,53339,53370,53393,53416,53437,53447,53487,53518,53532,53557,53583,53610,53640
3240204,,Sawtelle,3240,204,1,1,3,595,1,40842,"41,103","41,301",41382,41478,41628,41773,42031,42220,42365,42451,42527,42569,42649,42741,42843,42935,43000,43059,43117,43195,43267,43363,43485,43580,43613,43822,44193,44287,44380,44445,44507,44522,44599,44678,44751,44768,44872,44976,45085,45335,45442,45573,45693,45896,45895,45983
3240205,,Sawtelle,3240,205,1,1,3,595,1,28586,"28,889","28,968",29038,29159,29335,29532,29911,30110,30263,30350,30437,30479,30561,30641,30705,30760,30843,30882,30916,30974,31052,31143,31226,31313,31443,31572,32147,32274,32401,32473,32540,32605,32672,32734,32833,32971,33035,33047,33075,33202,33253,33323,33375,33445,33509,33571
3240206,,Sawtelle,3240,206,1,1,3,595,1,24193,"24,333","24,454",24603,24755,24902,25075,25354,25544,25686,25755,25824,25859,25925,25992,26027,26093,26153,26213,26281,26351,26438,26533,26619,26670,26711,26753,27038,27119,27193,27237,27278,27330,27374,27416,27499,27563,27626,27699,27769,27901,27969,28037,28104,28172,28235,28320
3240207,,Sawtelle,3240,207,1,1,3,595,1,42512,"42,909","43,335",43803,44211,44526,44863,45613,46069,46380,46544,46714,46797,46979,47167,47330,47510,47684,47911,48128,48397,48684,48925,49194,49396,49667,49948,51006,51270,51513,51739,51927,52134,52341,52506,52755,52965,53134,53347,53583,53956,54142,54361,54554,54737,54925,55089
3240208,,Sawtelle,3240,208,2,1,4,790,2,43406,"43,879","44,370",44890,45498,46016,46531,47248,47956,48443,48742,49022,49169,49494,49825,49951,50254,50600,50970,51333,51724,52039,52159,52575,52901,53342,53760,53962,54480,55921,56222,56429,56712,56968,57126,57210,57256,57344,57359,57380,57407,57467,57546,57613,57874,57727,57800
3240209,,Sawtelle,3240,209,2,2,4,935,2,39061,"39,363","39,641",39926,40235,40529,40788,41425,41874,42192,42342,42481,42565,42718,42858,43019,43187,43338,43556,43802,44085,44359,44647,44928,45157,45457,45740,46837,47196,47321,47492,47654,47870,48079,48280,48522,48798,48951,48964,48996,49176,49255,49359,49418,49512,49602,49717
3240210,,Sawtelle,3240,210,2,1,4,790,2,37907,"38,304","38,608",38914,39157,39441,39774,40221,40372,40483,40537,40593,40619,40676,40736,40798,40856,40902,40953,41023,41094,41178,41250,41321,41382,41439,41531,41940,42083,42205,42278,42337,42383,42436,42491,42534,42568,42602,42632,42667,42721,42738,42766,42806,42841,42862,42897
3240301,112,Sawtelle,3240,301,2,1,4,790,2,32722,"32,845","32,964",33077,33187,33362,33634,34303,34777,35164,35308,35431,35495,35596,35691,35776,35862,35993,36095,36215,36278,36419,36573,36680,36760,36956,37185,38215,38438,38595,38724,38815,38934,39029,39098,39165,39209,39271,39323,39374,39448,39484,39532,39584,39634,39690,39753
3240302,,Sawtelle,3240,302,2,2,4,935,2,48357,"48,769","49,027",49320,49417,49523,49641,49873,50031,50132,50175,50219,50241,50289,50345,50430,50503,50593,50664,50732,50810,50861,50919,50989,51050,51138,51216,51534,51602,51673,51720,51765,51800,51835,51872,51913,51938,52128,52225,52282,52385,52432,52492,52552,52613,52671,52725
3240303,,Sawtelle,3240,303,2,1,4,790,2,43635,"43,778","43,848",43953,44065,44174,44310,44562,44737,44830,44879,44928,44952,44999,45031,45093,45160,45238,45335,45479,45648,45841,45937,46009,46072,46165,46256,46569,46660,46749,46812,46870,46928,46986,47042,47123,47185,47249,47294,47351,47534,47555,47599,47629,47669,47702,47740
3240304,,Sawtelle,3240,304,1,1,3,595,1,32602,"32,748","32,882",32987,33123,33255,33420,33706,33904,34041,34096,34158,34187,34249,34309,34364,34430,34474,34519,34852,35210,35575,35941,36176,36202,36260,36401,37185,37367,37528,37633,37736,37850,37950,38072,38257,38414,38551,38685,38830,39054,39137,39309,39458,39576,39703,39809
3240305,,Sawtelle,3240,305,1,1,3,595,1,37960,"38,159","38,320",38524,38715,38898,39131,39659,40036,40390,40396,40493,40542,40646,40744,40846,40942,40982,41027,41069,41112,41238,41396,41551,41676,41845,42022,42833,43029,43191,43312,43458,43629,43785,43953,44080,44201,44345,44480,44624,44865,44966,45106,45237,45332,45376,45406
3240306,,Sawtelle,3240,306,1,1,3,595,1,32751,"32,904","33,041",33257,33446,33614,33900,34488,34863,35111,35226,35334,35381,35494,35630,35708,35831,35963,36096,36234,36420,36629,36827,37022,37182,37350,37496,38042,38076,38110,38211,38279,38358,38441,38518,38642,38734,38820,38908,38988,39175,39240,39322,39406,39493,39571,39655
3240307,,Sawtelle,3240,307,1,1,3,595,1,37676,"37,752","37,856",38010,38175,38355,38553,38872,39089,39218,39285,39360,39393,39458,39533,39594,39656,39716,39771,39825,39936,40002,40117,40246,40339,40435,40543,40903,41093,41109,41179,41247,41327,41427,41485,41614,41706,41787,41839,41905,42091,42166,42218,42283,42343,42401,42477
3240308,,Sawtelle,3240,308,2,1,4,790,2,43510,"43,721","43,781",43894,44011,44125,44303,44720,44923,44987,45055,45119,45136,45182,45239,45302,45364,45423,45469,45517,45566,45599,45652,45713,45774,45865,45968,46304,46403,46496,46533,46600,46654,46712,46778,46867,46900,46921,46934,46948,47073,47141,47230,47311,47384,47464,47589
3240309,,Sawtelle,3240,309,2,2,4,935,2,45675,"45,920","46,268",46553,46802,46984,47277,47942,48384,48686,48813,48937,48990,49138,49268,49412,49556,49724,49894,50118,50351,50585,50799,51004,51159,51391,51611,52772,53036,53220,53374,53530,53715,53880,54041,54285,54472,54675,54829,55021,55399,55528,55679,55795,55960,56111,56291
3240310,,Sawtelle,3240,310,2,1,4,790,2,67354,"67,899","68,298",68763,69117,69565,70024,70775,71412,71899,72101,72345,72462,72728,73013,73148,73193,73246,73305,73365,73436,73557,73687,73836,73967,74193,74420,75412,75686,75914,76046,76158,76263,76363,76439,76586,76691,76785,76881,76982,77224,77336,77449,77562,77680,77806,78002
3241101,80,Sepulveda,3241,101,1,1,3,790,1,45525,45729,45989,46114,46215,46389,46579,46876,47105,47261,47336,47415,47459,47542,47622,47703,47783,47829,47892,47977,48082,48189,48304,48406,48487,48607,48735,49291,49434,49610,49709,49816,49910,50009,50110,50235,50336,50431,50524,50622,50780,,,52023,,51211,51398
3241102,,Sepulveda,3241,102,2,2,4,935,2,42269,42469,42627,42745,42900,43098,43283,43692,44078,44164,44239,44323,44364,44448,44535,44610,44684,44737,44803,45035,45283,45580,45873,46185,46440,46763,47011,47776,47987,48163,48384,48571,48751,48980,49250,49584,49668,49755,49948,50225,50766,,,51436,,51901,51983
3241103,,Sepulveda,3241,103,2,1,4,790,2,54329,54648,55013,55605,55654,55690,55784,56225,56480,56614,56655,56697,56721,56763,56795,56813,56827,56843,56885,56929,56984,57038,57116,57205,57284,57389,57599,58356,58522,58635,58706,58780,58861,58931,59098,59074,59143,59167,59185,59224,59245,,,59437,,59622,59741
3241104,,Sepulveda,3241,104,2,2,4,935,2,50962,51235,51507,51915,52240,52538,52837,53514,54051,54342,54456,54564,54624,54747,54878,55021,55145,55268,55417,55465,55530,55672,55819,56011,56188,56392,56599,57696,57813,57970,58071,58179,58293,58371,58458,58580,58683,58787,58879,58996,59153,,,59369,,59529,59662
3241105,,Sepulveda,3241,105,2,2,4,890,2,46167,46202,46243,46340,46485,46693,47004,47760,48174,48498,48660,48791,48855,48010,48164,48296,48398,48513,48605,48701,48819,48925,49044,49162,49278,49453,49645,51290,51400,51495,51644,51764,51862,51951,52047,52162,52246,52334,52418,52496,52623,,,52833,,52986,53060
3241106,,Sepulveda,3241,106,2,2,4,935,2,61075,61457,61890,62313,62641,63091,63542,64230,64880,65308,65465,65615,65719,65933,66196,66462,66694,66892,67164,67363,67576,67757,68001,68327,68551,68831,69095,69992,70280,70491,70642,70806,70965,71144,71331,71669,71899,72101,72194,72444,72845,,,73420,,73807,74011
3241107,,Sepulveda,3241,107,2,2,4,890,2,56602,57048,57347,58042,58449,58873,59266,60021,60608,60985,61149,61357,61439,61615,61788,61940,62129,62240,62456,62734,63011,63138,63323,63384,63421,63501,63644,64364,64512,64654,64735,64838,64914,64995,65079,65173,65245,65310,65371,65428,65522,,,65707,,65804,65909
3241108,,Sepulveda,3241,108,2,1,4,790,2,62445,62638,62852,63079,63239,63427,63621,64431,64884,65169,65257,65349,65381,65450,65520,65592,65655,65687,65733,65922,66084,66279,66460,66620,66746,66900,67045,67709,67881,67997,68079,68172,68242,68281,68309,68343,68365,68387,68408,68429,68563,,,68808,,68974,69060
3241109,,Sepulveda,3241,109,2,2,4,935,2,41669,41815,42074,42390,42540,42683,42855,43136,43357,43521,43619,43680,43719,43802,43880,43999,44049,44099,44207,44242,44277,44343,44447,44557,44662,44854,45038,46008,46207,46331,46422,46500,46584,46661,46723,46821,46890,46958,47019,47086,47178,,,47363,,47505,47629
3241110,,Sepulveda,3241,110,2,1,4,790,2,44783,44971,45209,45568,45836,46106,46325,46990,47367,47626,47756,47858,47903,48012,48143,48269,48423,48536,48724,48898,49074,49280,49352,49452,49480,49584,49698,50377,50475,50572,50633,50697,50762,50830,51907,51000,51084,51161,51235,51317,51507,,,52743,,52893,51977
3241201,,Sepulveda,3241,201,2,1,4,790,2,49210,49429,49630,49757,50004,50255,50444,50884,51172,51342,51419,51484,51518,51591,51665,51734,51857,51991,52031,52137,52256,52405,52537,52662,52745,52894,53039,53978,54142,54279,54368,54460,54552,54638,54713,54810,54898,54922,54990,55073,55215,,,55475,,55638,55730
3241202,,Sepulveda,3241,202,2,2,4,935,2,50825,51100,51263,51379,51653,51932,52343,52758,53173,53456,53586,53725,53795,53932,54079,54229,54422,54594,54760,54956,55148,55345,55556,55767,55927,56158,56373,56961,57235,57443,57568,57709,57833,57950,58015,58048,58151,58251,58360,58443,58628,,,59068,,59276,59278
3241203,,Sepulveda,3241,203,2,1,4,790,2,49515,49692,49947,50271,50359,50501,50741,51036,51343,51548,51647,51727,51759,51822,51887,51934,51980,52079,52165,52272,52388,52511,52637,52775,52891,53092,53263,54164,54391,54586,54720,54845,54928,54999,55105,55247,55349,55442,55539,55630,55794,,,56087,,56256,56362
3241204,,Sepulveda,3241,204,2,2,4,935,2,56005,57368,57814,58411,58783,59091,59430,60260,60831,61142,61278,61498,61453,61569,61711,61857,61998,62162,62310,62510,62739,62963,63178,63359,63500,63725,63959,65142,65422,65616,65747,65846,65968,66111,66258,66473,66674,66837,66980,67124,67439,,,67837,,67859,68193
3241205,,Sepulveda,3241,205,2,2,4,890,2,61342,61551,61759,62093,62299,62567,62788,63225,63523,63712,63833,63930,64977,64115,64257,64366,64458,64571,64722,64892,65035,65232,65439,65597,65669,65878,66015,66613,66813,66984,67097,67179,67252,67285,67323,67344,67361,67378,67395,67412,67558,,,67801,,67947,68038
3241206,,Sepulveda,3241,206,2,2,4,935,2,46775,47064,47460,47911,48020,48219,48457,48854,49146,49328,49411,49502,49548,49651,49753,49842,49917,50016,50118,50267,50414,50554,50705,50803,50893,51035,51177,51697,51740,51803,51893,51967,52054,52129,52229,52303,52392,52494,52582,52676,52886,,,53281,,53379,53517
3241207,,Sepulveda,3241,207,2,2,4,890,2,55183,55948,56741,57862,58629,59366,60059,61311,62284,62979,63359,63750,63929,64223,64478,64860,65242,65663,66097,66240,66288,66323,66389,66480,66567,66697,66822,67323,67454,67599,67697,67797,67877,67940,68012,68061,68116,68160,68201,68257,68371,,,68554,,68726,68810
3241208,,Sepulveda,3241,208,2,1,4,790,2,51338,51619,51954,52481,52791,53103,53433,54225,54638,54815,55074,55199,55255,55408,55513,55576,55672,55733,55770,55912,56058,56197,56319,56446,56549,56690,56822,57476,57641,57738,57815,57903,57978,58038,58108,58153,58201,58240,58306,58403,58585,,,58791,,58924,59018
3241209,,Sepulveda,3241,209,2,2,4,935,2,53767,54178,54666,55389,55841,56204,56332,56728,57073,57283,57386,57469,57509,57609,57694,57781,57887,57982,58080,58195,58318,58444,58565,58087,58749,58929,59138,60095,60289,60455,60573,60680,60787,60893,61096,61133,61372,61423,61544,61676,61843,,,62151,,62350,62509
3241210,,Sepulveda,3241,210,2,1,4,790,2,49861,50010,50095,50311,50469,50659,50968,51531,51865,52163,52311,52428,52487,52591,52666,52755,52836,52934,52999,53101,53206,53335,53460,53500,53609,53741,53782,54164,54270,54375,54450,54522,54588,54655,54717,54827,54905,54967,55038,55093,55269,,,55570,,55725,55823
3241301,,Sepulveda,3241,301,2,1,4,790,2,48867,49048,49382,49988,50437,50818,51143,51713,52085,52311,52440,52607,52688,52848,53002,53188,53369,53568,53770,54004,54213,54508,54770,54042,54224,54497,54692,56374,56548,56739,56826,57007,57133,57243,57371,57551,57663,57808,57923,58068,58385,,,58784,,58948,59065
3241302,,Sepulveda,3241,302,2,2,4,935,2,57274,57466,57731,58074,58316,58616,58905,59617,59969,60191,60298,60413,60472,60594,60732,60869,60992,61113,61236,61419,61603,61808,61998,62183,62312,62488,62625,63193,63350,63483,63581,63692,63796,63875,63943,64022,64044,64130,64229,64337,64511,,,64614,,64749,64805
3241303,,Sepulveda,3241,303,2,1,4,790,2,46072,46208,46365,46581,46720,46865,47029,47382,47592,47737,47809,47874,47905,47970,48040,48108,48176,48248,48317,48385,48448,48517,48588,48671,48739,48847,48951,49286,49331,49425,49488,49549,49609,49644,49667,49743,49783,49822,49865,49909,49974,,,50097,,50186,50233
3241304,,Sepulveda,3241,304,2,2,4,935,2,65658,65920,66317,66861,67175,67439,67747,68481,68994,69386,69410,69532,69607,69749,69915,70105,70288,70482,70679,70919,71141,71202,71276,71355,71431,71606,71757,72507,72681,72805,72883,72991,73125,73276,73434,73668,73852,74036,74152,74304,74581,,,74865,,75021,75122
3241305,,Sepulveda,3241,305,2,2,4,890,2,46825,46965,47306,47583,47923,48213,48474,49143,49564,49854,49979,50085,50145,50249,50355,50489,50631,50791,50960,51232,51526,51845,52087,52325,52453,52722,52904,53830,54016,54286,54543,54829,55128,55342,55608,55896,56316,56641,56925,57245,57938,,,68713,,68947,59052
3241306,,Sepulveda,3241,306,2,2,4,935,2,55250,55402,55875,56457,56786,57071,57374,58244,58600,58838,58925,59058,59115,59242,59413,59580,59725,59895,60073,60386,60511,60696,60872,61012,61162,61329,61493,62235,62494,62523,62638,62763,62982,62974,63199,63287,63441,63530,63632,63731,63937,,,64202,,64364,64447
3241307,,Sepulveda,3241,307,2,2,4,890,2,52017,52365,52631,52970,53201,53458,53832,54702,55176,55537,55697,55814,55873,55999,56101,56209,56310,56411,56495,56784,57414,58066,58461,58556,58637,58750,58874,59470,59615,59742,59828,59911,60099,60061,60139,60259,60346,60408,60463,60567,60784,,,61078,,61441,61466
3241308,,Sepulveda,3241,308,2,1,4,790,2,52519,52791,53260,53903,54310,54739,55104,55650,56031,56252,56400,56547,56629,56849,57087,57398,57324,57386,57450,57484,57590,59813,60053,60222,60375,60624,60877,59978,60204,60422,60551,60684,60822,60969,61124,61265,61379,61476,61558,61653,61867,,,62136,,52342,62485
3241309,,Sepulveda,3241,309,2,2,4,935,2,53554,53863,54245,54843,55187,55428,55667,56255,56565,56741,56841,57217,57409,57537,57616,57708,57782,57905,58110,58301,58663,59061,59456,59908,59966,60276,60438,60694,60763,60834,60880,60928,60980,61312,61370,61438,61498,61551,61600,61650,61864,,,62986,,62160,62279
3241310,,Sepulveda,3241,310,2,1,4,790,2,39725,39983,40291,40704,40990,41187,41475,42007,42363,42651,42769,42848,42884,42920,42958,43137,43322,43517,43711,43953,44199,44463,44722,45008,45250,45616,45967,46007,47322,47628,47841,48023,48222,48424,48656,48820,49009,49295,49361,49542,49648,,,50105,,50551,50760
3245101,,Sepulveda,3245,101,2,2,4,935,2,67717,67952,68057,68198,68385,68601,68813,69433,69776,69979,70423,71526,70584,70693,70818,70970,71071,71174,71295,71452,71629,71755,71894,72001,72240,72413,72605,73313,73491,73642,73741,73834,73915,74003,74131,74268,74330,74427,74533,74624,74727,74768,,74846,74911,74984,75050
3245102,,Sepulveda,3245,102,2,1,4,845,2,53700,53933,54132,54332,54419,54642,54846,55250,55561,55765,55890,56016,55079,56180,56266,56343,56414,56485,56538,56595,56707,56834,56990,57126,57229,57381,57518,57973,58111,58227,58318,58407,58499,58579,58682,58782,58854,58911,58976,59050,59179,59228,,59317,59381,59442,59503
3245103,,Sepulveda,3245,103,2,1,4,845,2,50086,50292,50481,50879,51098,51301,51548,52139,52449,52654,52766,52846,52894,52981,53096,53214,53322,53448,53567,53713,53889,54068,54253,54438,54582,54755,54897,55187,55240,55347,55438,55523,55600,55665,55735,55823,55890,55945,56026,56190,56198,56251,,56366,56447,56553,56643
3245201,,Sepulveda,3245,201,2,2,4,935,2,56574,56993,57394,57955,58147,58360,58568,58953,59215,59429,59539,59639,59687,59788,59889,59991,60084,60182,60273,60360,60459,60540,60730,60942,61104,61290,61433,61973,61996,62173,62241,62294,62355,62410,62472,62527,62631,62676,62722,62738,62891,63091,,63512,63732,63949,64159
3245202,,Sepulveda,3245,202,2,1,4,845,2,59473,59643,59726,59845,59926,60001,60192,60741,61067,61260,61346,61439,61477,61566,61657,61740,61819,61892,61977,62062,62136,62209,62290,62382,62463,62581,62701,62973,63016,63065,63117,63174,63229,63275,63309,63349,63374,63401,63417,63434,63477,63536,,63694,63795,63893,64018
3245203,81,Sepulveda,3245,203,2,2,4,935,2,53709,53889,54086,54460,54776,55100,55273,55862,56149,56391,56530,56662,56717,56855,56976,57084,57140,57227,57277,57357,57500,57678,57911,58114,58257,58433,58563,59109,59375,59537,59663,59790,59912,60024,60136,60220,60261,60292,60320,60341,60427,60526,,60898,60919,61043,61194
3245204,,Sepulveda,3245,204,2,1,4,845,2,49566,49757,49953,50263,50434,50608,50814,51239,51374,51522,51600,51674,51708,51777,51846,51914,51981,52049,52146,52245,52331,52414,52508,52591,52662,52783,52923,53561,53711,53836,53918,53997,54068,54127,54187,54283,54370,54440,54499,54558,54724,54770,,54901,54968,55030,55130
3245205,,Sepulveda,3245,205,2,1,4,845,2,40944,40035,40154,40511,40786,41032,41221,41559,41793,41962,42030,42132,42181,42308,42450,42593,42741,42910,43011,43214,43446,43703,43923,44060,44159,44270,44386,44740,44845,44947,45008,45073,45169,45250,45337,45524,45679,45816,45909,46037,46207,46292,,46461,46532,46607,46668
3245206,82,Sepulveda,3245,206,2,2,4,935,2,66629,66761,66829,67068,67223,67422,67698,68532,69015,69351,69469,69542,69581,69658,69761,69864,69972,70064,70154,70286,70432,70570,70683,70828,70914,71083,71261,72332,72559,72721,72812,72882,72970,73038,73055,73156,73224,73290,73380,73474,73562,73619,,73759,73819,73887,73941
3245207,83,Sepulveda,3245,207,2,1,4,845,2,53408,53535,53648,53863,54006,54143,54301,54598,54812,54955,55026,55199,55131,55203,55268,55330,55384,55435,55598,55565,55636,55699,55773,55843,55911,56014,56110,56552,56631,56721,56776,56837,56899,56962,57023,57110,57174,57234,57320,57396,57503,57581,,57681,57723,57766,57855
3245208,,Sepulveda,3245,208,2,2,4,935,2,54701,54865,55040,55273,55412,55557,55713,56433,56716,56786,56823,56864,56915,57077,57254,57459,57649,57890,58133,58408,58549,58603,58659,58725,58794,58877,58978,59438,59554,59720,59813,59901,59973,60030,60084,60162,60225,60289,60357,60421,60491,60505,,60674,60811,60991,61102
3245301,,Sepulveda,3245,301,2,2,4,935,2,50330,50563,50792,51099,51310,51537,51767,52347,52747,52965,53067,53167,53221,53330,53430,53539,53640,53739,53839,53894,53962,54025,54109,54207,54287,54439,54628,55452,55631,55805,55810,55900,56072,56137,56205,56291,56323,56340,56358,56402,56581,56646,,56844,56934,57013,57132
3245302,,Sepulveda,3245,302,2,1,4,845,2,47923,48121,48272,48558,48915,49258,49643,50356,50885,51096,51263,51460,51557,51763,51979,52298,52358,52579,52791,53031,53277,53548,53774,54011,54210,54460,54788,55661,55886,56058,56201,56363,56532,56786,56848,57010,57027,57056,57089,57118,57264,57317,,57434,57504,57576,57703
3245303,,Sepulveda,3245,303,2,2,4,935,2,61665,61821,62021,62269,62447,62621,62813,63214,63434,63696,63673,63739,63765,63835,63905,64009,64111,64218,64314,64418,64528,64639,64737,64830,64896,64922,64986,65218,65280,65361,65568,65631,65789,65913,66016,66245,66485,66689,66884,67084,67493,67611,,67940,68101,68255,68434
3245304,,Sepulveda,3245,304,2,1,4,845,2,45122,45328,45510,45768,45936,46103,46307,46701,46941,47126,47217,47311,47353,47444,47534,47623,47707,47795,47873,47944,48012,48223,48452,48619,48709,48987,49049,49751,49900,50070,50160,50260,50378,50562,50598,50793,50945,51105,51244,51305,51602,51704,,51862,51925,52000,52077
3245305,,Sepulveda,3245,305,2,1,4,845,2,47686,47825,48025,48267,48376,48538,48713,49018,49297,49620,49767,49830,49981,49954,50034,50122,50167,50256,50356,50481,50585,50694,50769,50827,50877,50947,51016,51836,52078,52291,52414,52532,52614,52692,52772,52858,52922,52969,53008,53039,53184,53224,,53417,53564,53706,53932
3245306,,Sepulveda,3245,306,2,2,4,935,2,59559,59733,60002,60264,60408,60541,60714,61069,61280,61467,61533,61593,61619,61690,61766,61874,61958,62073,62189,62318,62417,62503,62595,62671,62715,62803,62891,63234,63336,63426,63480,63547,63633,63771,63791,63932,64018,64095,64155,64239,64384,64434,,64553,64616,64680,64758
3245307,,Sepulveda,3245,307,2,1,4,845,2,59373,59834,60460,61342,61929,62496,62929,63755,64337,64717,64917,65151,65258,65500,65766,66099,66489,66823,67183,67590,68000,68408,68819,69278,69638,70041,70313,71282,71569,71884,72010,72326,72568,72817,73053,73463,73759,74025,74285,74555,75002,75214,,75654,75875,76054,76223
3245308,,Sepulveda,3245,308,2,2,4,935,2,65989,66314,66958,67482,67782,68027,68386,69162,69560,69884,70006,70126,70188,70338,70556,70735,70852,71042,71231,71510,71697,71898,72076,72246,72386,72611,72849,73994,74208,74384,74509,74642,74805,74938,75101,75422,75619,75782,76000,76145,76430,76509,,76732,76826,76919,77068
3250101,,Sawtelle,3250,101,3,2,6,1035,2,94931,"95,405","96,035",96623,97226,97689,98144,98988,99530,99961,100223,100509,100645,100976,101317,101691,102117,102588,103064,103559,104072,104600,105090,105587,105963,106547,107051,108506,109039,109569,109905,110269,110684,111152,111545,112082,112491,112876,113267,113302,113348,113359,113572,113620,,113790,113895
3250102,,Sawtelle,3250,102,2,2,4,890,2,37649,"37,742","37,822",37915,38008,38101,38278,38713,38956,39136,39189,39205,39213,39229,39246,39263,39283,39303,39332,39412,39501,39592,39690,39791,39873,40003,40173,40864,40919,41140,41217,41299,41375,41444,41521,41623,41728,41799,41877,41970,42138,42217,42319,42431,,42728,42891
3250103,,Sawtelle,3250,103,2,2,4,890,2,46265,"46,506","47,010",47464,47768,48082,48387,48970,49462,49828,49968,50141,50238,50429,50631,50793,50969,51141,51298,51520,51738,51882,52111,52374,52532,52790,53075,54043,54282,54425,54547,54644,54700,54975,55134,55373,55548,55703,55862,56014,56248,56364,56526,56647,,56892,57006
3250104,,Sawtelle,3250,104,2,2,4,790,2,50386,"50,796","51,193",51440,51491,51586,51820,52279,52645,52855,52971,53094,53167,53327,53467,53531,53617,53705,53780,53843,53935,54016,54168,54317,54425,54603,54819,55680,55705,55732,55750,55769,55869,55884,56000,56121,56244,56344,56422,56506,56672,56741,56825,56875,,57022,57122
3250201,130,Sawtelle,3250,201,3,2,6,1035,3,51897,"52,213","52,460",52756,53003,53217,53363,54363,54995,55448,55681,55921,56038,56266,56505,56730,56984,57250,57506,57791,58072,58358,58635,58922,59157,59502,59770,59909,60334,60640,60835,61033,62248,62459,62693,63008,63242,63469,63677,63894,64263,64417,64638,64830,,65217,65441
3250202,26,Sawtelle,3250,202,2,1,4,830,2,44446,"44,627","44,798",44964,45146,45294,45528,46209,46507,46708,46777,46853,46901,47007,47097,47171,47266,47345,47413,47491,47575,47662,47758,47844,47939,48067,48185,48703,48818,48927,48992,49053,49124,49186,49259,49347,49419,49483,49551,49632,49746,49809,49879,49949,,50126,50231
3250203,,Sawtelle,3250,203,2,2,4,935,2,46686,"46,921","47,200",47481,47748,47990,48276,48884,49263,49515,49645,49798,49874,50057,50227,50399,50573,50649,50820,50900,51092,51284,51585,52014,52316,52754,53132,54386,54836,55335,55625,55882,56184,56470,56733,57148,57457,57777,58067,58370,58786,59005,59224,59436,,59863,60095
3250204,,Sawtelle,3250,204,2,2,4,890,2,33885,"34,027","34,304",34657,34999,35287,35609,36180,36533,36783,36887,37000,37049,37119,37191,37224,37349,37499,37630,37792,37955,38143,38311,38476,38618,38837,39019,39817,39940,40279,40406,40514,40576,40655,40774,40964,41054,41135,41223,41308,41494,41571,41602,41817,,42026,42143
3250205,,Sawtelle,3250,205,2,2,4,935,2,53821,"54,284","54,557",54871,55136,55303,55456,55872,56093,56208,56272,56342,56371,56442,56505,56570,56627,56654,56683,56817,56905,56979,57051,57116,57166,57237,57321,57850,57948,58021,58049,58067,58213,58352,58469,58669,58825,58961,59058,59178,59428,59501,59583,59654,,59754,59833
3250206,,Sawtelle,3250,206,2,2,4,890,2,45752,"45,912","46,055",46207,46370,46531,46748,47149,47414,47583,47681,47770,47813,47900,47988,48056,48119,48179,48242,48319,48406,48510,48657,48776,48850,48999,49137,49610,49719,49850,49933,50019,50070,50134,50193,50263,50274,50459,50546,50627,50742,50783,50863,50929,,51040,51121
3250207,,Sawtelle,3250,207,2,1,4,790,2,30683,"30,905","31,051",31397,31673,31942,32227,32753,33064,33328,33462,33597,33681,33849,34038,34237,34480,34714,34866,35035,35258,35479,35690,35882,36010,36183,36335,37124,37293,37446,37547,37647,37746,37837,37913,37993,38098,38235,38371,38507,38812,38910,39021,39112,,39289,39427
3250208,,Sawtelle,3250,208,2,2,4,935,2,50278,"50,499","50,672",50882,51077,51249,51453,51723,52051,52254,52351,52441,52490,52585,52678,52777,52883,53001,53119,53313,53554,53751,53973,54143,54278,54481,54654,55183,55379,55555,55650,55730,55799,55857,55919,56001,56066,56133,56206,56283,56492,56553,56613,56671,,56702,56858
3250209,,Sawtelle,3250,209,2,1,4,790,2,28035,"28,212","28,372",28536,28629,28858,29060,29427,29648,29787,29858,29934,29974,30044,30119,30194,30261,30338,30414,30597,30620,30664,30783,30901,30991,31108,31204,31738,31859,31958,32026,32100,32197,32266,32349,32384,32407,32424,32450,32467,32526,32562,32631,32690,,32885,32888
3250301,27,Sawtelle,3250,301,3,2,6,1035,2,71314,"71,648","72,049",72129,72432,72731,73056,73784,74293,74648,74828,74991,75085,75265,75470,75691,75901,76088,76343,76682,76990,77304,77672,77934,78112,78399,78670,79858,80018,80072,80104,80125,80161,80391,80673,81055,81416,81736,81843,82049,82547,82749,83010,83211,,83591,83693
3250302,,Sawtelle,3250,302,2,1,4,830,2,33605,"33,792","34,026",34307,34504,34651,34850,35253,35578,35832,35950,36008,36044,36111,36226,36342,36430,36510,36622,36740,36843,37005,37075,37212,37309,37440,37633,38892,38983,39119,39207,39264,39365,39452,39521,39628,39869,39837,39925,39997,40159,40218,40281,40357,,40552,40709
